ID_CORRELATIVO,Predict_ATTRITION
17848,0
26643,0
72769,0
90187,0
56084,0
91619,0
71845,0
34090,0
83079,0
57613,0
47999,0
38768,0
21732,0
14297,0
56429,0
8776,0
39725,0
30181,0
8542,0
98606,0
12792,0
58446,0
36438,1
86508,0
20071,0
51110,0
73146,0
60035,0
55310,0
17112,0
52946,0
79405,0
67597,0
31595,0
16384,0
70190,0
33349,0
56776,0
32405,0
48864,0
55942,1
76869,0
21974,0
68893,0
38199,0
82384,0
12532,0
30018,0
36757,0
36224,0
2057,0
83640,0
86306,0
56178,0
64246,0
83696,0
83516,0
74293,0
84145,1
59440,0
43791,0
79701,0
71512,0
32459,0
17794,0
49959,0
2572,0
65175,0
49776,0
81652,0
85395,0
68434,0
85294,0
98007,1
20374,0
46727,0
56856,0
95902,0
29956,0
28184,0
91894,0
40061,0
88807,0
50982,0
25475,1
8867,0
68494,0
32990,0
57036,0
23369,1
87840,0
16753,0
88140,0
9617,1
47311,0
87509,0
91123,0
37004,0
58365,0
99067,0
85713,0
13294,0
42861,0
51576,0
52779,0
84611,0
81627,0
43043,0
70394,0
6088,1
62897,0
52596,0
59513,0
295,0
29433,0
19340,0
47954,0
43444,0
45555,0
16668,0
22195,0
67742,0
80340,0
34304,0
40933,0
41727,0
81746,0
79248,0
19599,0
47896,0
98374,0
66139,0
62962,0
71883,0
74775,1
57522,0
43329,0
27901,0
56996,0
15597,1
49899,0
71787,0
11152,0
36567,0
86127,0
29197,0
19833,0
21057,0
30054,0
32720,0
99040,0
15949,0
15149,0
42091,0
63590,0
38901,1
34299,0
87700,1
98537,0
9477,0
96224,0
96132,0
18205,0
81915,1
88227,0
20357,0
41506,0
49296,0
708,0
68600,0
50905,0
74080,0
37508,0
88182,0
7578,0
85106,0
12928,0
5542,0
84550,0
85297,0
63424,0
25953,0
28437,0
75473,0
32809,0
64142,0
83045,0
87677,0
62373,0
47092,0
24139,0
46397,0
63035,0
64295,0
72824,0
46723,0
38709,0
17262,0
92876,0
83008,0
68662,0
91779,1
40724,0
3150,0
71584,0
69717,0
77939,0
55135,0
13886,1
34930,0
60761,0
51308,0
52183,0
87699,0
26242,0
45588,0
28421,0
72922,0
24110,0
2860,0
49206,0
93559,0
99187,0
19522,0
84492,0
70499,0
81140,0
4420,0
328,0
17492,0
5876,0
94906,0
44266,0
5417,0
78038,0
57358,0
94901,0
59271,0
15510,0
97162,0
28419,0
65562,0
59623,0
79884,0
60192,0
55273,0
57652,0
76026,0
37630,0
85412,0
42781,0
14976,0
73162,0
53059,0
35994,0
57423,0
20637,0
56533,0
48100,0
14815,1
60358,0
73714,0
67707,0
28239,0
12393,0
95390,0
66797,0
36857,0
52589,0
85344,0
32091,0
31073,0
45233,0
19970,0
59454,0
57850,0
57576,0
48632,0
50031,0
62470,0
23392,0
71772,0
26064,0
9479,0
76496,0
80309,0
19135,0
85514,0
16319,0
79155,0
92930,0
80519,0
88872,0
7116,0
77640,0
60303,0
89683,0
40442,0
30041,0
49563,0
3146,0
75367,0
52578,0
54601,0
84234,0
12768,0
65769,0
54206,0
53707,0
5720,0
72374,0
38908,0
79805,0
1650,0
29179,0
61536,0
42908,0
48652,0
41709,0
18710,0
74735,0
74894,0
9876,0
15874,0
77346,0
6225,0
81564,0
37058,0
99497,0
36308,0
21506,0
47915,0
41470,0
29442,0
68209,0
42366,0
26181,0
62498,0
3746,0
34839,0
2681,0
95773,0
12732,0
57974,0
14816,0
18991,1
6948,1
44366,0
21288,0
80324,0
5734,0
94163,0
54021,0
39787,0
33918,0
805,0
32678,0
80891,0
79284,0
79860,0
20230,0
18090,0
97649,0
2961,0
43705,0
23518,0
95489,0
17954,0
64048,0
6594,0
11492,0
59842,0
56287,0
67770,0
85264,0
57826,0
98161,0
30669,0
81304,0
52471,0
97410,0
46361,0
95433,0
8996,0
96744,0
76914,0
40923,0
92393,0
52140,0
43935,0
51329,0
40167,0
24019,0
63518,0
27038,0
73304,0
55709,0
60485,0
51626,0
29397,0
80887,0
54332,0
54977,0
19659,0
22340,0
51249,0
86706,0
88530,0
66216,0
43858,0
98761,0
22741,0
57498,0
53523,0
71909,0
8764,0
34975,0
44198,0
68906,0
49740,0
46815,1
8153,0
35024,0
24774,0
66927,0
84750,0
69679,0
79565,0
60579,0
63284,0
98124,0
91636,0
10088,0
43234,0
86779,0
51766,0
64599,0
30752,0
22150,0
46461,0
84215,0
61996,0
78971,0
97203,0
40363,0
47084,1
71406,0
39512,0
57900,0
90414,0
69170,0
16795,0
56585,0
39449,0
12361,0
91593,0
66628,0
37307,0
74208,0
96256,0
39492,0
24804,0
86126,1
7227,0
49237,0
6897,1
263,0
79068,0
19097,0
79630,0
54202,0
43637,0
77488,1
32509,0
84017,0
19973,0
49639,0
44159,0
5536,0
46585,0
13409,0
24551,0
6664,0
30159,0
47943,0
68418,0
94247,0
59748,0
67840,0
1537,0
31081,0
43649,0
47496,0
2493,0
13078,0
33656,1
30475,0
63046,0
46035,0
1474,0
39266,0
64421,0
33144,0
17770,0
10371,1
35332,0
70245,0
99185,0
97606,0
18379,0
80805,0
82525,0
58718,0
91386,0
72056,0
1972,0
87826,0
7316,0
2721,0
1671,0
92563,0
29860,0
9093,1
88076,0
71673,0
90461,0
82399,0
19142,0
65589,0
2577,0
57238,0
18377,0
96674,0
54147,0
6981,0
49980,0
48604,0
60886,0
14602,0
30110,0
82683,0
89688,0
93355,0
63158,0
95104,0
63436,0
33340,0
53867,0
86409,0
46152,0
802,0
6012,0
5767,0
8117,0
99134,0
1073,0
98855,0
79095,0
92809,0
62776,0
92088,0
78650,0
88506,0
64846,0
48379,0
31469,0
8869,0
60914,0
40981,0
39471,0
5172,0
26805,0
7232,0
62788,0
52840,0
11031,0
86596,0
24426,0
31336,0
82402,0
25437,0
6967,0
85163,0
61297,0
51622,0
95735,0
48845,0
95113,0
82029,0
92450,0
68117,0
8124,0
31282,0
95363,0
47602,0
64423,0
52084,0
84525,0
92470,0
83741,0
47561,0
47629,0
91842,0
26087,0
1306,0
49504,0
25518,1
54785,0
86061,0
67183,0
67475,1
71421,1
85564,0
32367,0
14883,0
65082,0
24389,0
7003,0
85134,0
95514,0
57578,0
75016,0
40251,0
79390,0
39039,0
18799,0
85820,0
68692,0
81199,0
19404,0
52936,0
12265,0
47372,0
85804,0
34864,0
27234,0
7994,0
70667,1
27395,0
62386,0
14318,0
32213,0
5471,0
56594,0
35193,0
76971,0
64647,0
86891,0
51709,0
89146,0
67140,0
31616,0
48228,1
58628,0
56936,1
21698,0
74738,0
88483,0
58233,0
17445,0
64235,1
28797,0
8354,0
41125,0
49081,0
2010,0
63349,0
65120,0
64202,1
98951,0
19890,0
87327,0
8341,0
71345,0
75374,0
53378,0
26284,0
8149,0
67378,0
24503,0
46332,0
61223,0
81631,0
93386,0
93212,0
73994,0
30361,0
52660,0
24243,0
60268,0
36787,0
50255,0
87837,0
54864,1
72300,0
85503,0
67941,0
13477,0
1213,0
78710,1
47793,0
27928,0
16833,0
26490,0
79416,0
64528,0
64955,0
95727,0
21474,0
67909,0
48304,0
57386,0
41503,0
84204,0
46195,0
79790,0
39809,0
47442,0
39583,1
86647,0
35170,0
27254,0
71556,0
86259,0
87803,0
95958,0
86979,0
51938,0
27651,0
76090,0
85805,0
62594,0
30058,0
57175,0
43282,0
51326,0
58299,0
36845,0
54941,0
987,0
50929,0
68959,0
27001,0
3605,0
45762,0
78179,0
95722,0
61000,0
71577,0
11947,0
19334,0
873,0
6461,0
55208,0
47979,0
91459,0
58649,0
76515,0
50658,0
37043,0
76490,0
33671,0
61967,0
69373,0
12934,0
85205,0
90437,0
57462,0
89068,0
14228,0
44948,0
78889,0
20108,0
46949,0
18091,0
1392,0
70644,0
64486,0
80070,0
54756,0
27616,0
22569,0
15744,0
4470,0
55441,0
48744,0
95161,1
66617,1
30466,0
52042,0
63011,0
80712,0
53247,0
62769,0
67767,0
63376,0
55881,0
24395,0
46997,0
61606,0
33333,0
80571,0
90898,0
69211,0
62438,0
2331,0
49672,0
28434,0
64101,0
2122,0
94185,0
46266,0
24814,0
72319,0
81373,0
56955,0
59215,0
60435,0
99219,0
76918,0
1130,0
39929,0
47936,1
62987,0
49946,0
62702,0
25018,0
48054,0
72652,0
62691,0
88706,0
52673,0
86834,0
45139,0
66733,0
38583,0
22786,0
37421,0
65351,0
43060,0
29737,0
74606,0
52989,0
98557,1
36601,0
69236,0
17965,0
25083,0
78056,0
99109,0
73632,0
21485,0
86642,0
41573,0
95312,0
55221,0
76647,0
89764,0
7746,0
87852,0
3571,0
88407,0
84469,0
49965,0
95881,0
51699,0
99644,0
81017,0
80497,0
88083,0
41342,0
3527,0
66296,0
194,0
72887,0
84685,1
95255,0
5176,0
21677,0
47009,0
19959,0
12779,0
15421,0
90281,0
40420,0
6562,0
81141,1
30093,1
74807,1
15616,0
90861,0
11641,0
18645,0
27447,0
47689,0
78925,0
41570,0
69460,0
48859,0
5,1
12296,0
68911,0
62586,0
11561,0
33366,0
80549,0
8175,0
74960,0
77862,0
37132,1
50383,0
99589,0
80613,0
38176,0
93223,0
66747,0
53173,0
69379,0
80079,0
81844,1
98642,0
78213,0
38187,0
88342,0
55916,0
26493,0
42342,0
94774,0
85936,1
60899,0
65172,0
53298,0
50999,0
15043,0
73087,0
37580,0
70806,0
94151,0
99619,0
81762,0
23898,0
94505,0
28033,0
59468,0
85357,0
83711,0
95070,0
13068,0
80530,0
49272,0
20568,0
27387,0
40428,0
79581,0
37357,0
35876,0
11832,0
47666,0
7896,0
18179,0
23435,0
60449,0
73768,0
99599,0
85325,0
96445,0
10989,0
98935,0
22852,0
7460,0
74706,0
3062,0
542,0
16327,0
3458,0
40083,0
30153,0
27213,0
59968,0
88196,0
28409,0
15734,0
37687,0
80784,0
63500,0
33552,0
82410,0
39564,0
8078,0
20511,0
29088,0
81136,0
58007,0
82469,0
51672,0
20600,0
82381,0
10716,0
95443,0
57357,0
29418,0
87686,0
59076,0
93258,0
98736,0
75088,0
80338,0
80692,0
63329,0
14704,0
52344,0
90857,0
65874,0
73294,0
15440,0
44658,0
74308,0
11702,0
87125,0
51704,0
20785,0
14075,0
74016,0
52568,0
48272,0
88677,0
8077,1
61899,0
87994,0
56682,0
71219,0
12343,1
2005,0
10093,0
64485,0
10386,0
95303,0
28139,0
17904,0
82803,0
73998,0
7150,0
51653,0
11531,0
31492,0
21716,1
9551,0
94681,0
90688,0
6076,1
65336,0
77919,0
65195,0
81152,0
37075,0
66088,0
58513,0
67907,0
63299,0
79148,0
53634,0
60595,0
59251,0
73215,0
12546,0
48015,0
48153,0
90776,0
58473,0
73913,0
96185,0
61595,0
69669,0
23009,0
21659,0
7535,0
95598,0
70567,0
627,0
59841,0
25309,0
27767,0
68630,0
67491,0
81267,1
61804,0
62308,1
3040,0
17610,0
86145,0
83852,0
23160,0
58908,0
58056,0
49878,0
93193,0
87372,1
14640,0
25967,0
32552,1
34879,0
36059,0
21272,0
10777,0
8620,0
61078,0
55972,0
71184,1
55238,0
41693,0
53544,0
19787,0
78779,0
64473,0
92057,0
8165,0
22594,0
4603,0
22920,0
57321,0
83088,0
47066,0
96639,0
72896,1
27974,0
49532,0
68620,0
80928,0
12379,0
1801,0
50977,0
56323,0
75241,0
39851,0
34842,0
37866,0
36371,0
95050,0
79076,0
34916,0
23309,0
40605,0
21419,0
3010,0
39059,0
55260,0
1676,0
59013,0
4731,0
77528,0
6657,0
65688,0
32839,0
69175,1
78418,0
79992,1
60553,0
45057,0
54951,0
67116,0
92014,0
53188,0
9768,0
50939,0
67089,0
72224,0
52809,0
79376,0
79497,0
6373,0
4099,0
49947,0
72690,0
56300,0
83876,0
78229,0
43312,1
28174,0
48537,0
45282,0
8642,0
24287,0
1167,0
90160,0
12496,0
75340,1
74547,0
963,0
55965,0
32195,0
47929,0
96022,0
36267,0
94981,0
4611,0
94465,0
33011,0
16483,0
47684,0
55915,0
99912,0
33623,0
87758,0
60539,0
94688,0
69322,0
54710,0
2741,0
89618,0
341,0
78416,0
46055,0
80328,0
30803,1
82624,0
60525,1
56951,0
24247,0
78075,0
20043,0
29523,0
93357,0
10599,0
1075,0
61686,0
44583,0
48535,0
82134,0
14014,0
28401,0
96079,0
58025,0
44210,0
63743,0
53496,0
95354,0
1761,0
32768,0
72161,0
76698,0
18247,0
6115,0
74935,1
87013,0
35715,0
95883,0
37267,0
48467,0
59500,0
87407,0
57775,0
11394,0
39251,0
39571,0
41212,0
34765,0
76333,0
87132,0
94140,0
13508,0
17792,0
67882,0
66909,0
49414,0
45684,0
85971,0
3356,0
36625,0
93264,0
97170,0
35573,0
91321,0
58668,0
24671,0
53267,0
31755,0
59489,0
71027,0
53170,0
45470,0
88084,0
34056,0
54813,0
76201,0
63220,0
37822,0
38261,0
96390,0
18054,0
88873,0
99365,0
46415,0
25508,0
69260,0
35468,0
45260,0
14916,0
44736,0
94513,0
882,0
81160,0
59391,0
49694,0
51048,0
72739,0
44103,0
18418,0
37202,0
32941,0
64206,0
3957,0
90245,0
19310,0
35887,0
17316,0
54367,0
8337,0
28406,0
64134,0
33798,0
42884,0
90799,0
35920,0
49645,0
77985,0
34543,0
66579,0
18558,0
646,0
59079,0
47131,0
33910,0
83292,0
47376,0
82333,0
50203,0
88784,0
4108,0
86086,0
65289,0
17207,0
75412,0
61845,0
14221,0
42738,0
27516,0
21896,0
20392,0
56408,0
29266,0
26080,0
31836,0
90676,0
28633,0
6063,0
71735,0
83915,0
13898,0
35393,0
63090,0
37133,0
13809,0
98838,0
32030,0
81992,0
4550,0
26298,0
55007,0
43280,0
697,0
37436,0
19090,0
88064,0
1249,0
21545,0
6219,0
71426,0
30334,0
15095,0
39203,1
39358,0
6200,0
58807,0
72637,0
68526,0
84785,0
11698,0
40849,0
42300,0
55985,0
44505,0
68074,0
23903,0
67291,1
24598,0
72447,0
33431,0
94398,0
37671,0
53433,0
7069,0
40638,0
99446,0
31427,1
30131,0
58084,0
61799,0
71965,0
65222,0
78618,0
80885,0
20857,0
29836,0
43648,0
70309,0
55825,0
64256,0
76350,0
67333,0
82330,0
84695,0
59061,0
21960,0
14657,1
76007,0
89807,0
97949,0
26086,0
78859,0
3038,0
55248,0
81493,0
62220,0
36231,0
57352,0
4981,0
23944,0
66774,0
86583,0
93019,0
60691,0
9031,0
73943,1
40447,0
20430,0
28089,0
78903,0
53896,0
9135,0
27314,0
76956,0
96783,0
43340,0
80678,0
31650,0
76029,0
42876,0
61986,0
88502,0
81333,0
96209,0
56956,1
63745,0
53748,0
18223,0
61696,0
48332,0
28424,0
72721,0
88702,0
92853,0
43897,0
55418,0
37459,0
70452,0
94067,0
8478,0
56699,0
37061,0
42015,0
33069,0
46171,1
56901,1
96330,0
89815,0
60526,0
82233,0
58558,0
69053,0
11905,0
50431,0
11137,0
57555,0
60153,0
12634,0
28799,0
33776,0
66439,0
86882,0
86577,0
60540,0
5254,0
76009,0
86435,1
84042,0
5854,0
18480,0
90615,0
1162,0
98670,0
59232,0
10014,1
78713,0
36840,0
35633,1
71461,0
91691,1
95782,0
46739,0
47328,0
41571,0
67079,0
84399,0
88766,0
9521,0
1696,0
78803,1
39615,0
85368,0
82047,0
42710,0
73830,0
23819,0
24994,0
30897,0
83391,0
43293,1
98025,0
67149,0
86242,0
29760,0
34648,0
80587,0
80665,0
5824,0
18567,0
62581,0
2540,0
49725,0
71376,0
7014,0
28897,0
28112,0
16369,0
62682,0
54058,0
90907,0
3088,1
29328,0
39886,0
26009,0
87528,0
47903,0
526,0
41685,0
35388,0
70672,0
60922,0
99500,0
16424,0
60837,0
40078,0
58267,1
48784,0
16118,0
58622,1
42105,0
81003,0
87804,0
85841,0
33546,0
91115,0
34512,0
47093,0
42110,0
79278,0
31657,0
5622,0
54214,0
73619,0
56377,0
89690,0
40417,0
93951,0
68348,0
92860,0
97727,0
79173,0
40121,0
23642,0
27656,0
12639,0
45110,0
46423,0
22518,0
99367,0
30712,0
58897,0
23230,0
97990,0
88119,0
27232,0
59254,0
30280,0
2196,0
23022,0
15273,0
9216,0
50064,0
26997,0
19734,0
10489,0
38102,0
44091,0
72594,0
31763,0
7043,0
92931,1
41181,0
60692,0
22019,0
70122,0
40676,0
31334,0
74561,0
82074,0
90549,0
99501,0
98712,0
14684,0
15972,0
96218,0
97782,0
72307,0
38312,0
50260,1
36928,0
63207,0
34646,0
13119,0
42546,0
8102,0
74549,0
95449,0
80868,0
98639,0
89339,1
66042,0
27077,0
50416,0
36914,0
5550,0
36851,0
89379,0
47235,0
39767,0
75311,0
40289,0
64201,0
49335,0
81799,0
38903,0
45271,0
97324,0
79791,0
77142,0
98758,0
69311,0
46,0
34184,0
99524,0
96520,1
4040,0
49008,0
948,0
27,0
17108,0
38715,0
82207,0
62504,0
17103,0
4928,0
76018,0
56999,0
43395,0
73868,0
18389,0
66900,0
65953,0
93027,0
18,0
20433,0
94426,0
27972,0
75019,0
59969,0
17435,0
13794,0
77089,0
76644,0
19885,0
94660,1
9737,0
48772,0
64219,0
94873,0
32788,0
94434,0
98890,0
64961,0
74161,0
50668,0
22169,0
29739,0
70604,0
61927,0
36332,0
15067,0
56142,0
98112,0
99827,0
82567,0
37458,0
31779,0
13990,0
55589,0
65464,0
34273,1
48575,0
79619,0
6640,0
87346,0
86321,0
51088,0
70931,0
30576,0
50342,0
90189,0
84894,0
5742,0
85434,0
24763,0
78550,0
37849,0
88946,0
56275,1
94750,0
5650,0
31443,0
57667,0
30851,0
68120,0
81671,0
81837,0
27796,0
99721,1
35710,0
46831,0
16291,0
2214,0
12186,0
67901,0
26328,0
38921,0
40748,0
40653,0
40557,1
23197,0
78651,0
40153,0
77325,0
67890,0
56427,0
10509,0
93899,0
49663,0
26427,1
35008,0
96286,0
66939,1
46022,0
36471,0
37085,0
73119,0
78800,0
2773,0
64144,1
32433,0
38849,0
97965,0
18983,0
88392,0
56237,0
44512,0
60085,0
94610,0
99509,0
12165,0
32650,0
28576,0
67203,0
18621,0
80572,0
6301,0
1605,0
29721,0
4184,0
20565,0
90816,0
34318,0
28744,0
54019,0
17429,0
69486,0
63994,0
70473,0
65763,0
99531,0
47443,0
98856,0
5372,0
71054,0
2231,1
58169,0
56748,0
74209,0
46761,0
67780,0
5577,0
89426,0
71163,0
36763,0
90252,0
63935,0
57808,0
1132,0
59436,0
21944,0
89546,1
79388,0
32689,0
63872,0
92309,1
59636,0
5484,1
49083,0
63760,0
85597,0
9490,1
8009,0
53912,0
38304,0
93145,0
45985,0
40856,0
84905,0
15517,0
9171,0
86245,0
97189,0
55205,1
83394,0
58865,0
75485,0
4574,0
65843,0
9815,0
68976,0
9998,0
22218,0
4631,0
89760,0
53696,0
65862,0
47464,0
3602,0
15323,0
8003,0
92215,0
76050,0
6821,0
50115,0
52164,0
5510,0
89420,0
6868,0
36068,0
86160,0
32048,0
22969,0
8678,0
5687,0
92928,0
22391,0
99568,0
69139,0
70388,0
89093,0
82620,0
87939,0
80847,0
41762,0
99150,0
32559,0
23720,0
21873,0
41222,1
10849,0
87445,0
37126,1
60873,0
25441,0
37896,0
52354,0
91017,0
50230,0
88853,0
46880,0
60261,0
29892,0
87256,0
59924,0
76955,0
71472,0
73583,0
61026,0
19861,0
57336,0
30366,0
79434,1
43724,0
94198,0
13312,0
77149,0
36526,0
57958,0
53948,0
43015,1
76377,0
7470,0
85705,0
77533,0
61149,0
81694,0
75756,0
20459,0
97267,0
2553,0
97923,0
56096,0
12049,0
42316,0
23429,0
5852,0
74596,0
43940,0
16201,0
18856,0
38194,1
75159,0
81452,0
87440,0
71891,0
20634,0
3611,0
14025,0
64432,0
90286,0
584,0
54906,0
97615,0
89483,0
71340,0
29424,0
54244,0
6394,0
16418,0
12490,0
77076,0
85565,0
602,0
30875,0
81116,0
86773,0
91866,0
40340,1
11434,0
34882,0
63997,0
39880,0
77703,0
8725,0
18257,0
21697,0
99042,0
85789,0
6601,1
58448,0
38917,0
39542,0
55005,0
84523,0
91131,0
53056,0
98430,0
79019,0
70137,0
69435,0
80364,0
82147,0
9861,0
71534,0
62637,0
83148,0
7435,0
59747,0
38840,0
92409,0
46347,0
81852,0
73965,0
51262,0
62797,0
46224,0
19290,0
6245,0
87001,0
48528,0
45556,0
98803,0
21695,0
1836,0
68611,0
92158,0
33640,0
896,0
78771,0
49919,0
76516,0
82176,0
45198,0
99362,0
20659,0
33629,0
12703,0
2237,0
95426,0
58363,0
79407,0
78440,1
75794,0
78030,0
83112,0
91651,1
57833,0
9578,0
81864,0
67012,0
81422,0
46720,0
29534,0
89635,0
67655,0
30913,1
10609,0
91697,0
83279,0
55278,0
4630,0
11861,0
51385,0
65510,0
19555,0
39807,0
88259,0
44765,0
92143,0
12756,0
59072,0
22278,0
83143,0
98685,0
68351,0
69339,0
43103,0
2940,0
72448,0
42287,0
73278,0
57887,0
96537,0
52870,0
22825,0
35783,0
5987,0
59099,0
33131,0
65787,0
98568,0
68119,0
13278,0
70897,0
70497,0
16556,0
70955,0
53222,0
10112,0
11316,0
5711,0
33575,0
93321,0
66327,0
23846,0
99710,0
31649,0
20126,0
807,0
5158,0
75434,0
70619,0
88608,0
41863,0
86280,0
65198,0
17824,0
25089,0
75843,0
43072,0
65692,0
2121,0
24675,0
98497,0
44636,0
47169,0
63631,0
6820,0
98029,0
64703,0
27963,0
71229,0
91728,0
51972,0
81095,0
86788,0
37809,0
5041,0
6413,0
51538,0
85972,1
81287,0
29349,1
59787,0
58380,1
47959,0
48089,0
70995,0
70903,0
81171,0
82464,0
40590,0
78131,0
26932,0
4675,0
3836,0
48282,0
16297,0
68498,0
79146,0
78670,0
24305,0
68215,0
1880,1
84514,0
67506,0
96485,0
12167,0
18516,0
55959,0
88439,0
10284,0
78463,0
57322,0
52114,0
52956,0
74270,0
20755,0
66907,0
14285,0
58441,0
78807,0
31297,0
9604,0
17804,0
68581,0
24673,0
3866,0
65343,0
23715,0
28847,0
49305,0
15773,0
48798,0
77971,0
13819,0
41672,0
12214,0
37019,0
52917,0
11749,0
48916,0
35410,0
47712,0
64063,0
64844,0
22999,0
52435,0
86513,0
86293,0
19363,0
99005,0
83985,0
91364,0
59752,0
54211,0
85888,1
87683,1
6504,0
48942,0
43019,1
26540,0
38650,0
77978,0
92719,0
39926,0
13811,0
2747,0
60165,0
44804,0
72515,0
11423,0
64009,0
1987,0
6055,0
60024,0
58456,0
90322,0
84449,0
88656,0
97435,0
18518,0
59522,0
77168,0
72569,0
61874,0
34079,0
13297,0
52212,0
72703,0
36673,1
15325,0
33907,0
90186,0
71615,0
10411,1
44792,0
26418,0
68180,0
65836,0
48290,0
30244,0
40793,0
20632,0
99319,0
37280,0
14268,1
90704,0
44772,0
32616,0
72234,0
29152,0
89319,0
91812,0
25768,0
43746,0
65155,0
84617,0
82416,0
48747,1
73574,0
8232,0
45045,1
49666,0
1374,0
74292,0
815,0
99,0
94909,0
65683,0
76683,0
54255,0
15975,0
58366,1
77942,0
96514,0
86733,0
95186,0
84653,0
43336,0
61183,0
92748,0
55292,0
50688,0
86367,0
86307,0
51815,0
6037,0
45691,0
31038,0
17228,0
18596,0
11015,0
19679,0
4747,0
71816,1
53843,0
8967,0
32522,0
49375,0
8346,0
49873,0
20728,0
42124,0
69423,0
77903,0
58081,0
8194,0
68124,0
17313,0
74701,0
14837,0
43909,0
96269,0
53062,0
14124,0
1168,0
55404,0
38770,0
27371,0
70303,0
29320,0
41135,0
78126,0
93960,0
63822,1
32542,0
86093,0
46120,0
89377,0
95430,0
29148,0
92128,0
94083,1
63939,1
45364,0
40802,0
98185,0
76419,0
69065,0
41890,0
16130,0
27377,0
74182,0
83068,0
91748,0
76235,0
28969,0
70104,0
32418,0
45177,0
40342,0
99871,0
78906,0
83739,0
91532,0
63724,1
35386,0
17210,0
36590,0
9146,0
70439,0
53771,0
98615,0
98204,1
50298,0
69652,1
12708,0
90793,0
26000,0
4357,0
60871,0
90145,0
40649,0
68634,0
10573,0
96859,0
71023,0
18729,0
1093,0
29521,0
5044,0
42150,0
30191,0
27372,0
6566,0
91476,0
80846,0
53009,0
79723,0
28493,1
5600,0
15790,0
55704,0
58227,0
34539,0
37501,0
75085,0
50290,0
2386,0
76134,0
44691,0
69739,0
33177,0
33010,0
37734,0
9392,0
46084,0
75261,0
4015,0
83354,0
50211,0
11984,0
91741,0
41857,0
30517,0
29728,0
75318,0
86129,0
85489,0
17322,0
99785,0
11938,0
86325,1
94779,0
13485,0
76321,0
48813,0
54183,0
9263,0
43496,0
11825,0
29200,0
41157,0
57762,0
99535,0
14699,0
96393,0
43034,0
61847,0
89949,0
29791,0
16751,0
24676,0
15463,0
32181,0
64946,0
8898,0
85827,0
82790,1
43042,0
57020,0
20808,0
97815,0
29155,0
68938,0
28558,0
90167,0
54151,0
180,0
64977,0
4064,0
97082,0
77236,1
42368,0
9676,0
86079,0
67440,0
23991,0
60659,0
95424,0
50544,1
81163,1
84716,0
8429,0
90283,0
78094,0
23017,0
79559,0
1301,1
94582,0
75390,0
26787,0
82397,0
31600,0
4461,0
87045,0
47860,0
48902,0
88319,0
95136,0
60850,1
85684,0
73510,0
32059,0
97504,1
31921,0
74639,0
13892,1
30168,0
15073,0
9925,0
56681,0
70183,0
31015,0
38714,0
28713,0
7507,0
31482,0
27692,0
46386,0
61900,0
18698,0
27401,0
42894,0
93970,0
83504,0
47039,0
62333,0
9466,0
57285,0
11614,0
14787,0
59673,0
56588,0
22840,0
28304,0
38496,0
2031,0
39374,0
29463,0
47889,0
2110,0
17992,1
37581,1
17642,0
74831,0
46987,0
62125,0
42078,0
9276,0
75298,0
80623,0
4833,0
89873,0
5428,0
33164,1
66346,0
7054,0
33585,0
76855,0
60266,0
9023,0
48654,0
71383,0
13677,0
40627,0
16528,0
20767,0
2558,0
54894,0
81048,0
11723,0
77613,0
27174,0
26647,0
75593,0
10200,0
35515,0
51301,0
73810,0
94770,0
20449,0
88584,0
13092,0
83284,0
98125,0
76177,0
39102,0
14866,0
64018,0
17165,0
56868,0
79318,0
22112,0
97105,0
74468,0
60441,0
88533,0
2307,0
44668,0
60963,0
4824,0
15250,0
80023,0
57382,0
9868,0
44881,0
45206,0
30608,0
11352,0
91964,0
80292,0
68310,0
49367,0
61396,0
90648,0
19091,0
84061,0
18638,0
95962,0
61505,0
46294,0
73898,0
19518,1
9786,0
76525,0
87463,0
61867,0
9937,0
30228,0
56733,0
23050,0
36405,0
68183,0
37170,0
85527,0
10891,0
19495,0
68774,0
30382,0
17283,0
42014,0
13487,0
84878,0
6163,0
48763,0
97739,0
41626,0
61717,0
87458,0
32949,0
84962,0
74776,0
69626,0
51618,0
96422,0
35167,0
94995,0
16909,0
89540,0
2449,0
30237,0
54321,0
38161,0
11187,0
5075,0
74478,0
44379,0
12661,0
54588,0
11170,0
90244,0
75207,0
36354,0
25917,0
51554,0
95747,0
41973,1
72753,0
96153,0
17716,0
53812,0
44476,0
73820,0
13841,0
18938,0
92446,0
15896,0
24187,0
78999,0
40604,0
37783,0
85850,0
53609,0
96803,0
67338,0
26849,0
33958,0
65381,0
41119,0
36148,0
13960,0
89090,0
66904,0
71649,0
50069,0
55109,0
46940,1
89761,0
67201,0
99065,1
6560,0
26166,0
53871,0
89808,1
36382,0
90698,1
73970,0
53190,0
96796,0
67021,0
21417,0
42074,0
22860,0
35249,0
83121,0
27042,0
57674,0
41866,0
54154,0
25199,0
49175,0
33077,0
5187,0
97442,0
4455,0
64249,0
30514,0
11259,0
20378,1
55828,0
22171,0
85335,0
89630,0
37521,0
48064,1
76270,0
3301,0
49321,0
81809,0
35099,0
29381,0
20058,0
92484,0
83895,0
12247,0
5651,0
47346,0
19239,0
22009,0
47676,0
25139,0
16436,0
98381,0
88043,0
68414,0
5537,0
3308,0
19634,0
95801,0
90348,0
33627,1
